,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
NIGER,NER,-1.00,0.31,4.00,17.70,6.19,34.76,-0.74,0.26,6.00,26.79,12.38,42.86,-0.93,0.23,6.00,21.53,10.48,33.33,-0.78,0.22,8.00,26.79,12.86,39.52,-0.66,0.22,8.00,29.67,17.62,43.81,-0.73,0.21,9.00,28.71,14.29,40.48,-0.80,0.20,9.00,26.79,12.86,40.00,-0.64,0.18,11.00,31.10,19.52,44.29,-0.65,0.18,11.00,30.62,18.57,45.24,-0.73,0.17,11.00,25.48,16.27,38.76,-0.52,0.15,12.00,36.97,25.00,46.70,-0.52,0.15,12.00,35.07,26.42,47.17,-0.39,0.14,13.00,43.66,30.84,50.47,-0.68,0.14,13.00,30.99,18.22,42.06,-0.70,0.14,14.00,29.58,19.16,40.65,-0.69,0.15,13.00,27.40,16.75,38.76,-0.61,0.15,13.00,30.77,20.10,41.63
NIGERIA,NGA,-1.26,0.21,5.00,10.53,5.24,20.95,-1.27,0.21,7.00,9.57,4.29,19.52,-1.10,0.16,9.00,14.83,7.62,26.19,-1.48,0.17,11.00,4.31,1.90,10.48,-1.52,0.17,12.00,5.74,0.95,10.00,-1.43,0.16,13.00,6.70,3.33,12.38,-1.36,0.15,13.00,8.13,2.86,13.81,-1.08,0.14,16.00,13.40,8.10,23.33,-1.06,0.14,16.00,14.35,7.62,22.86,-1.06,0.14,16.00,14.42,8.13,22.01,-1.16,0.14,16.00,11.85,4.72,18.40,-1.17,0.14,16.00,12.32,4.72,18.40,-1.22,0.13,17.00,10.80,3.74,16.36,-1.18,0.13,17.00,10.33,4.67,16.82,-1.15,0.13,17.00,12.21,5.61,18.69,-1.09,0.14,15.00,11.54,7.66,19.62,-1.04,0.14,15.00,12.98,7.18,21.53
NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.75,0.82,1.00,27.49,0.47,66.51,-0.72,0.75,1.00,27.96,0.47,65.09,-0.71,0.75,1.00,28.17,0.47,65.42,-0.77,0.74,1.00,27.23,0.47,64.02,-0.78,0.71,1.00,25.82,0.47,62.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NORWAY,NOR,1.89,0.19,7.00,99.52,93.81,100.00,1.96,0.19,7.00,99.52,93.81,100.00,1.81,0.16,7.00,98.56,93.33,100.00,1.84,0.18,8.00,97.13,92.86,100.00,1.89,0.18,8.00,97.61,92.86,100.00,1.99,0.17,8.00,100.00,93.81,100.00,1.91,0.17,8.00,98.56,92.86,100.00,1.96,0.16,10.00,99.04,93.33,100.00,1.92,0.16,10.00,99.04,92.38,100.00,1.96,0.16,10.00,100.00,93.30,100.00,1.89,0.16,10.00,98.10,92.45,100.00,1.92,0.16,10.00,99.05,92.45,100.00,1.89,0.14,11.00,98.12,92.52,100.00,1.96,0.15,11.00,100.00,92.99,100.00,1.98,0.15,11.00,100.00,93.93,100.00,2.05,0.17,10.00,99.04,92.34,100.00,2.02,0.16,10.00,98.56,92.34,100.00
OMAN,OMN,0.69,0.21,5.00,66.99,60.48,83.33,0.63,0.22,5.00,69.38,60.00,81.43,0.63,0.18,5.00,69.38,60.95,78.57,0.55,0.19,6.00,65.07,59.05,76.19,0.56,0.21,5.00,65.07,59.05,77.62,0.60,0.20,6.00,68.90,59.52,80.48,0.40,0.20,7.00,60.77,54.29,70.48,0.37,0.20,7.00,61.72,55.24,69.52,0.51,0.18,8.00,65.07,59.05,73.81,0.71,0.18,8.00,71.15,61.72,83.73,0.66,0.17,9.00,68.72,62.26,78.77,0.64,0.17,9.00,67.30,62.74,79.25,0.54,0.15,9.00,66.20,62.15,73.83,0.59,0.16,9.00,67.61,62.15,74.30,0.57,0.17,9.00,67.14,61.68,74.30,0.58,0.18,8.00,72.60,65.55,77.99,0.46,0.18,8.00,68.75,61.24,75.12
PAKISTAN,PAK,-0.67,0.21,5.00,28.71,17.14,41.90,-0.77,0.21,6.00,24.88,15.71,36.67,-0.95,0.17,8.00,19.62,10.95,31.43,-0.75,0.18,9.00,28.23,16.67,37.62,-0.73,0.17,11.00,28.23,17.62,40.48,-0.83,0.16,12.00,20.57,14.29,34.76,-0.88,0.16,12.00,21.53,12.86,32.86,-0.84,0.15,15.00,23.44,13.33,34.29,-0.88,0.15,15.00,21.53,12.38,32.38,-0.97,0.15,15.00,19.23,9.57,25.36,-0.84,0.15,15.00,21.33,15.09,33.96,-0.74,0.14,15.00,27.49,17.92,36.79,-0.91,0.13,16.00,19.72,13.55,30.37,-0.90,0.14,16.00,19.25,13.08,31.31,-0.87,0.14,15.00,21.13,13.55,32.24,-0.78,0.15,13.00,23.56,14.35,35.41,-0.79,0.15,13.00,23.56,13.88,33.01
PALAU,PLW,0.77,0.73,1.00,75.12,36.19,100.00,0.90,0.71,1.00,78.47,43.81,100.00,0.86,0.71,1.00,78.47,42.38,100.00,0.83,0.73,1.00,75.12,42.86,100.00,0.81,0.75,1.00,75.60,40.48,100.00,0.81,0.74,1.00,75.12,40.00,100.00,0.77,0.76,1.00,72.73,38.57,100.00,0.99,0.65,1.00,82.30,51.43,100.00,0.91,0.70,1.00,80.38,47.62,100.00,0.77,0.57,3.00,72.60,50.24,93.78,0.82,0.57,3.00,73.93,51.89,95.75,0.74,0.61,3.00,71.56,47.64,93.87,0.89,0.57,3.00,77.46,54.67,97.66,0.91,0.59,3.00,77.46,53.74,98.13,0.91,0.58,3.00,77.93,53.74,97.66,0.24,0.65,2.00,64.90,22.01,86.12,0.22,0.63,2.00,63.46,21.53,85.17
PANAMA,PAN,-0.27,0.21,6.00,42.58,30.95,54.29,-0.17,0.21,7.00,45.93,33.81,56.19,-0.22,0.16,8.00,44.50,35.71,53.33,-0.10,0.18,8.00,49.28,39.52,58.57,-0.14,0.18,10.00,47.85,40.48,57.62,-0.10,0.16,12.00,50.24,42.38,58.57,-0.14,0.16,12.00,49.76,40.48,56.67,-0.16,0.16,13.00,50.24,42.38,55.24,-0.21,0.16,13.00,48.80,39.52,54.76,-0.22,0.16,13.00,50.00,38.28,55.02,-0.13,0.14,14.00,51.66,43.87,58.02,-0.11,0.14,14.00,51.66,44.81,59.91,0.00,0.14,14.00,55.87,48.60,61.21,-0.21,0.14,15.00,49.30,42.06,57.01,-0.23,0.14,15.00,47.89,40.65,54.21,-0.09,0.15,13.00,54.33,42.58,63.64,-0.12,0.15,13.00,53.37,41.63,60.77
PAPUA NEW GUINEA,PNG,-0.70,0.21,5.00,28.23,15.71,40.95,-0.69,0.21,6.00,28.71,17.14,40.00,-0.89,0.17,7.00,23.92,12.38,32.86,-1.04,0.19,7.00,17.22,7.62,28.57,-1.27,0.19,7.00,9.57,3.81,19.52,-0.96,0.18,8.00,18.18,9.05,31.43,-1.10,0.19,8.00,13.88,8.10,27.62,-0.94,0.20,9.00,19.62,10.00,32.86,-0.96,0.20,9.00,17.70,8.10,31.90,-0.98,0.17,10.00,17.79,8.13,28.23,-0.94,0.17,10.00,17.54,11.32,30.66,-0.95,0.16,10.00,18.48,10.38,30.66,-0.81,0.15,10.00,24.41,14.95,35.51,-0.85,0.16,10.00,23.00,13.08,33.64,-0.96,0.16,10.00,17.84,10.28,29.44,-0.84,0.17,9.00,21.15,10.05,33.01,-0.89,0.17,9.00,18.75,9.57,30.62
PARAGUAY,PRY,-0.79,0.21,6.00,25.84,14.29,35.71,-1.02,0.21,7.00,17.22,8.10,29.05,-1.10,0.16,8.00,15.79,7.62,26.67,-1.17,0.18,9.00,11.00,5.24,22.86,-1.09,0.18,10.00,15.31,7.62,24.76,-1.03,0.16,12.00,15.31,8.10,25.71,-1.04,0.16,12.00,15.31,9.05,28.57,-1.03,0.16,14.00,14.35,8.10,25.24,-1.06,0.16,14.00,14.83,7.62,23.81,-1.00,0.16,14.00,17.31,8.13,25.36,-0.93,0.14,15.00,18.48,11.79,29.72,-0.90,0.14,15.00,20.38,12.74,30.66,-0.85,0.14,15.00,23.00,14.49,30.84,-0.87,0.14,15.00,21.60,14.02,32.24,-0.82,0.14,15.00,23.00,14.49,35.05,-0.68,0.16,13.00,27.88,15.79,38.76,-0.69,0.15,13.00,28.37,17.22,38.28
PERU,PER,-0.65,0.20,7.00,29.19,18.57,41.90,-0.68,0.19,8.00,29.19,17.62,37.62,-0.69,0.16,8.00,29.67,19.52,39.05,-0.55,0.18,9.00,35.89,25.24,47.62,-0.58,0.18,10.00,32.54,22.86,44.29,-0.52,0.16,12.00,36.36,24.76,44.76,-0.74,0.16,12.00,29.19,16.67,39.05,-0.75,0.15,15.00,25.84,16.67,39.52,-0.78,0.15,16.00,24.88,15.71,36.67,-0.75,0.14,17.00,25.00,19.62,37.80,-0.66,0.14,17.00,30.81,20.28,42.45,-0.61,0.14,17.00,33.18,24.53,43.40,-0.62,0.13,18.00,30.99,23.83,42.52,-0.61,0.13,18.00,33.33,23.36,43.93,-0.60,0.13,17.00,33.80,22.43,43.93,-0.55,0.14,15.00,33.17,22.97,44.02,-0.53,0.14,15.00,34.62,24.88,45.45
PHILIPPINES,PHL,-0.01,0.19,7.00,50.72,41.90,60.00,0.01,0.19,8.00,52.15,42.86,60.95,-0.44,0.16,9.00,38.28,29.52,46.67,-0.43,0.17,10.00,38.28,29.52,48.57,-0.53,0.17,10.00,36.36,24.76,44.29,-0.57,0.16,12.00,34.45,20.95,43.33,-0.36,0.16,12.00,42.11,33.33,50.95,-0.41,0.15,15.00,43.06,30.95,50.00,-0.48,0.15,15.00,39.23,26.67,48.10,-0.56,0.14,15.00,36.06,22.97,45.45,-0.60,0.14,15.00,34.12,21.70,43.87,-0.58,0.14,15.00,33.65,24.53,44.34,-0.54,0.13,16.00,36.15,26.64,45.79,-0.54,0.13,16.00,37.09,27.57,46.26,-0.42,0.14,15.00,42.25,32.24,49.53,-0.33,0.15,13.00,43.27,33.01,55.02,-0.35,0.14,13.00,42.31,32.54,53.59
POLAND,POL,0.67,0.18,8.00,66.03,60.95,81.43,0.76,0.18,9.00,74.64,65.24,83.33,0.65,0.15,11.00,70.33,63.33,78.57,0.63,0.16,12.00,67.94,61.90,76.19,0.51,0.16,12.00,64.11,60.95,72.86,0.40,0.14,12.00,62.68,59.05,70.00,0.42,0.15,12.00,61.72,58.10,69.05,0.35,0.14,14.00,60.77,56.19,67.62,0.37,0.14,14.00,60.77,57.14,67.14,0.51,0.14,15.00,65.87,59.33,71.29,0.60,0.13,15.00,66.35,62.26,73.58,0.66,0.13,15.00,68.25,64.15,75.47,0.75,0.12,16.00,72.30,67.29,78.50,0.75,0.12,16.00,72.30,66.36,78.97,0.79,0.12,15.00,73.71,67.76,80.84,0.82,0.13,14.00,77.40,73.21,81.34,0.80,0.13,14.00,76.44,71.77,81.34
PORTUGAL,PRT,1.23,0.19,7.00,88.52,78.57,93.33,1.22,0.19,7.00,87.08,78.57,92.38,1.17,0.16,7.00,84.69,78.57,91.43,1.29,0.18,8.00,88.04,80.48,92.86,1.28,0.18,8.00,89.00,81.43,92.86,1.25,0.17,8.00,87.56,81.43,91.90,1.20,0.17,8.00,87.08,80.48,90.95,0.95,0.16,10.00,79.90,69.05,89.05,0.98,0.16,10.00,82.30,72.38,87.62,0.99,0.16,10.00,82.69,71.29,87.56,1.05,0.16,10.00,83.41,72.64,88.21,1.04,0.16,10.00,82.94,73.58,87.26,1.03,0.15,10.00,81.69,73.83,86.45,1.05,0.15,11.00,82.63,72.90,86.45,1.04,0.15,11.00,83.10,73.36,86.45,1.13,0.17,10.00,84.13,77.51,87.56,1.14,0.16,10.00,83.65,77.51,88.04
PUERTO RICO,PRI,0.93,0.39,1.00,79.43,60.00,93.81,0.96,0.36,1.00,81.34,61.90,92.86,0.95,0.29,1.00,80.86,63.33,91.43,0.94,0.36,1.00,79.43,61.90,92.86,0.67,0.33,1.00,71.77,55.24,86.67,0.80,0.34,1.00,73.21,59.52,90.00,0.62,0.35,1.00,67.94,54.29,86.67,0.57,0.38,2.00,66.03,52.38,88.10,0.65,0.29,3.00,69.86,58.57,84.29,0.59,0.28,3.00,68.27,56.94,83.73,0.77,0.21,4.00,72.04,62.74,84.43,0.77,0.22,4.00,72.99,63.68,83.49,0.75,0.20,4.00,72.77,63.55,83.64,0.82,0.21,4.00,74.18,64.95,85.98,0.69,0.21,4.00,72.30,61.68,82.71,0.79,0.25,4.00,76.92,67.94,85.65,0.78,0.23,4.00,75.48,66.51,84.21
QATAR,QAT,0.10,0.22,4.00,55.02,42.38,61.90,0.31,0.22,5.00,60.77,50.48,71.43,0.59,0.18,6.00,67.46,60.48,78.57,0.63,0.19,7.00,67.46,60.48,78.57,0.51,0.20,6.00,63.64,58.57,76.19,0.42,0.20,6.00,63.16,56.67,71.90,0.70,0.18,7.00,69.86,60.48,81.43,0.72,0.17,8.00,70.33,63.33,82.38,0.63,0.18,8.00,68.90,59.52,81.90,0.79,0.18,8.00,74.04,65.07,83.73,1.01,0.15,12.00,82.46,71.23,87.26,0.95,0.16,12.00,80.09,69.34,86.79,0.84,0.15,11.00,74.18,68.22,83.64,1.04,0.16,11.00,82.16,72.90,86.45,1.05,0.16,11.00,83.57,73.36,86.45,0.99,0.17,10.00,81.25,76.08,86.12,0.88,0.16,9.00,77.88,72.25,84.21
RÉUNION,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.08,0.34,1.00,83.73,65.24,93.81,1.15,0.35,1.00,86.12,65.24,94.76,1.13,0.39,1.00,87.56,63.33,95.71,1.15,0.37,1.00,86.60,65.71,95.24,0.89,0.34,1.00,79.33,59.33,89.47,0.90,0.38,1.00,78.20,61.32,91.04,0.89,0.41,1.00,77.73,61.32,91.04,0.87,0.41,1.00,77.00,61.21,90.65,0.89,0.40,1.00,76.06,60.28,90.19,0.89,0.38,1.00,77.00,59.81,90.19,1.16,0.53,1.00,85.10,65.55,98.56,1.13,0.50,1.00,83.17,65.55,97.13
ROMANIA,ROM,-0.02,0.20,6.00,49.76,40.95,60.00,-0.11,0.20,7.00,48.80,36.19,59.52,-0.19,0.15,10.00,45.93,38.10,54.29,-0.27,0.16,11.00,45.93,36.19,53.33,-0.23,0.16,12.00,44.98,39.05,53.33,-0.18,0.14,13.00,47.37,39.05,54.76,-0.17,0.14,13.00,46.89,40.00,54.29,-0.13,0.14,16.00,51.20,44.29,55.24,-0.10,0.14,16.00,52.15,46.19,57.14,-0.01,0.14,15.00,53.85,49.28,58.85,0.03,0.13,15.00,55.45,50.47,61.32,0.04,0.13,15.00,56.40,50.00,61.79,0.05,0.12,16.00,56.81,50.47,61.68,0.03,0.12,16.00,57.28,50.47,60.28,0.11,0.12,15.00,56.81,52.80,61.68,0.15,0.13,14.00,63.46,55.98,67.94,0.15,0.13,14.00,61.06,55.50,66.51
RUSSIAN FEDERATION,RUS,-0.87,0.18,8.00,23.44,12.38,31.90,-0.97,0.18,9.00,18.66,10.48,29.52,-1.13,0.15,11.00,13.40,7.62,24.76,-0.87,0.16,12.00,23.92,13.81,33.33,-0.93,0.16,12.00,20.10,12.38,29.52,-0.86,0.14,12.00,19.14,14.29,33.33,-0.90,0.15,12.00,20.57,12.86,31.43,-0.93,0.14,15.00,20.10,10.95,28.57,-0.95,0.14,15.00,18.18,10.00,26.67,-0.93,0.14,15.00,20.19,11.00,27.75,-0.77,0.13,15.00,25.59,17.45,35.85,-0.77,0.13,15.00,26.07,17.92,34.43,-0.74,0.12,16.00,26.76,19.16,35.98,-0.81,0.12,16.00,23.94,16.82,33.18,-0.78,0.12,15.00,24.88,15.89,35.05,-0.71,0.13,14.00,26.44,17.22,36.36,-0.72,0.13,14.00,26.44,17.22,35.41
RWANDA,RWA,-1.73,0.34,3.00,2.39,0.00,11.90,-1.54,0.28,5.00,4.78,1.90,16.19,-1.35,0.23,5.00,7.66,1.90,19.52,-0.93,0.23,7.00,20.57,8.57,35.24,-0.88,0.23,7.00,22.49,10.00,38.10,-0.81,0.21,9.00,23.44,12.86,38.10,-0.91,0.21,9.00,19.62,10.00,35.24,-0.67,0.17,11.00,28.71,19.52,44.29,-0.58,0.17,11.00,34.93,21.90,46.67,-0.48,0.17,11.00,37.98,24.88,50.24,-0.49,0.16,12.00,37.44,26.89,47.17,-0.30,0.15,13.00,45.97,34.43,54.25,-0.31,0.14,13.00,46.48,35.51,52.34,-0.26,0.14,13.00,47.42,39.25,54.67,-0.14,0.14,14.00,51.17,44.39,56.54,0.08,0.15,12.00,61.06,49.76,66.03,0.07,0.15,12.00,60.10,51.20,65.55
SAMOA,WSM,0.96,0.34,3.00,81.34,60.95,93.33,0.73,0.29,4.00,72.25,60.00,85.71,0.83,0.23,5.00,74.16,63.33,85.24,1.00,0.26,4.00,80.86,65.24,90.00,0.98,0.25,4.00,81.34,65.24,90.48,0.85,0.25,4.00,75.60,64.29,87.62,1.08,0.26,4.00,83.73,69.05,90.95,0.95,0.28,4.00,79.43,63.33,90.00,0.92,0.28,4.00,80.86,63.33,89.52,0.80,0.22,5.00,74.52,63.16,85.65,0.65,0.22,6.00,67.77,61.32,82.08,0.65,0.21,6.00,67.77,62.26,81.60,0.67,0.21,6.00,69.95,62.15,80.37,0.66,0.21,6.00,70.89,62.15,80.84,0.67,0.21,6.00,71.36,61.68,82.71,0.67,0.23,4.00,75.48,65.55,81.34,0.67,0.22,4.00,74.04,65.55,81.82
SAN MARINO,SMR,0.77,0.73,1.00,75.12,36.19,100.00,0.90,0.71,1.00,78.47,43.81,100.00,0.86,0.71,1.00,78.47,42.38,100.00,0.83,0.73,1.00,75.12,42.86,100.00,0.81,0.75,1.00,75.60,40.48,100.00,0.81,0.74,1.00,75.12,40.00,100.00,0.77,0.76,1.00,72.73,38.57,100.00,0.99,0.65,1.00,82.30,51.43,100.00,0.91,0.70,1.00,80.38,47.62,100.00,0.92,0.69,1.00,81.25,50.24,100.00,0.97,0.67,1.00,80.57,51.42,100.00,0.90,0.70,1.00,78.67,47.64,100.00,0.95,0.65,1.00,79.34,51.87,100.00,0.95,0.66,1.00,78.87,51.40,100.00,0.95,0.66,1.00,79.81,51.87,100.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SÃO TOMÉ AND PRINCIPE,STP,0.08,0.37,2.00,54.55,32.38,66.19,-0.33,0.30,4.00,41.15,22.86,56.19,-0.09,0.25,4.00,49.76,34.76,60.95,-0.56,0.27,4.00,34.93,18.10,49.05,-0.54,0.27,4.00,35.41,19.05,49.52,-0.40,0.24,5.00,39.71,24.76,53.33,-0.61,0.24,5.00,33.01,16.67,46.67,-0.56,0.19,6.00,36.84,22.38,49.52,-0.48,0.19,6.00,38.76,23.81,50.95,-0.54,0.17,7.00,37.02,22.01,49.28,-0.72,0.17,6.00,28.91,16.98,40.57,-0.72,0.16,7.00,28.44,17.92,40.09,-0.72,0.15,7.00,27.70,16.82,40.19,-0.79,0.16,7.00,24.88,15.42,37.85,-0.81,0.15,8.00,24.41,14.49,36.45,-0.85,0.16,7.00,19.71,10.05,32.06,-0.81,0.16,7.00,21.63,11.96,33.01
SAUDI ARABIA,SAU,0.25,0.21,5.00,58.85,49.05,64.76,0.21,0.22,5.00,59.33,46.67,68.10,-0.04,0.18,6.00,50.72,41.90,59.52,0.11,0.18,8.00,56.46,48.10,63.33,0.24,0.20,7.00,59.81,49.52,65.71,0.13,0.19,7.00,57.42,47.14,64.29,0.10,0.20,7.00,56.46,46.67,61.43,0.11,0.18,9.00,55.98,50.00,62.38,0.19,0.17,10.00,58.85,52.38,63.33,0.19,0.17,10.00,58.17,52.63,64.11,0.16,0.16,11.00,59.24,52.36,62.74,0.26,0.16,11.00,62.09,54.72,66.04,0.14,0.16,10.00,59.15,51.87,62.62,0.25,0.16,11.00,61.03,56.07,66.36,0.27,0.16,11.00,61.03,54.21,66.82,0.27,0.18,9.00,65.38,56.94,72.25,0.25,0.18,8.00,64.90,56.46,70.33
SENEGAL,SEN,-0.23,0.21,5.00,44.50,31.90,55.71,-0.03,0.21,7.00,50.72,37.14,60.48,0.01,0.17,7.00,52.15,42.86,60.48,0.04,0.18,10.00,54.07,47.62,60.95,-0.08,0.17,11.00,50.24,42.86,58.57,-0.02,0.17,11.00,50.72,43.81,59.52,-0.02,0.16,11.00,53.11,44.29,58.57,-0.24,0.15,14.00,49.28,39.52,54.76,-0.25,0.14,15.00,47.37,38.57,52.86,-0.29,0.14,15.00,47.12,37.80,53.59,-0.37,0.14,14.00,43.60,33.96,51.42,-0.40,0.14,15.00,41.23,32.08,50.00,-0.48,0.13,16.00,39.44,29.91,47.66,-0.31,0.13,16.00,46.48,38.32,53.27,-0.27,0.13,17.00,46.48,39.72,53.74,-0.11,0.14,15.00,53.85,42.58,62.68,-0.15,0.14,15.00,51.92,41.15,60.29
SERBIA,SRB,-1.28,0.22,4.00,10.05,4.29,20.95,-1.33,0.21,5.00,8.13,3.33,17.62,-1.34,0.18,7.00,8.13,1.90,17.14,-0.97,0.17,10.00,19.62,9.52,30.00,-0.94,0.17,10.00,19.62,10.95,30.00,-0.74,0.15,10.00,28.23,18.10,37.62,-0.91,0.16,10.00,19.14,12.38,31.90,-0.56,0.16,12.00,35.89,23.81,46.19,-0.50,0.16,12.00,37.80,25.24,47.62,-0.53,0.15,13.00,37.50,23.44,47.85,-0.44,0.13,14.00,41.23,30.66,48.58,-0.40,0.13,14.00,41.71,32.55,50.00,-0.32,0.13,14.00,46.01,36.45,51.87,-0.38,0.13,15.00,45.07,34.58,50.47,-0.34,0.13,14.00,45.07,36.92,52.34,-0.16,0.14,13.00,50.48,40.19,60.29,-0.09,0.14,13.00,54.33,44.50,60.77
SEYCHELLES,SYC,0.75,0.37,2.00,69.38,55.71,90.48,0.47,0.30,4.00,65.55,51.43,81.43,0.59,0.25,4.00,66.99,56.67,81.90,0.39,0.27,4.00,62.68,50.00,75.24,0.14,0.27,4.00,56.46,43.81,68.57,0.17,0.19,6.00,58.85,49.05,64.29,0.02,0.19,6.00,53.59,43.81,60.00,-0.01,0.19,6.00,53.59,45.71,60.00,0.10,0.19,6.00,56.46,48.10,61.43,0.23,0.17,6.00,59.13,53.59,66.03,0.06,0.17,7.00,55.92,49.06,61.79,0.01,0.16,8.00,55.92,47.64,62.26,-0.04,0.15,8.00,53.99,47.20,61.21,-0.03,0.15,9.00,54.46,46.73,59.81,0.05,0.15,10.00,55.40,50.00,61.68,0.10,0.16,9.00,62.50,50.72,67.94,0.19,0.16,9.00,62.02,55.02,67.46
SIERRA LEONE,SLE,-1.48,0.31,4.00,7.18,1.43,18.57,-1.19,0.28,5.00,11.48,3.33,26.67,-1.47,0.25,5.00,4.31,1.43,17.14,-1.33,0.22,8.00,7.66,2.38,20.48,-1.21,0.22,9.00,11.48,4.76,22.86,-1.17,0.21,10.00,11.96,5.24,20.48,-1.18,0.20,10.00,11.96,4.76,23.33,-1.02,0.19,12.00,15.31,7.14,28.57,-1.02,0.19,12.00,15.79,7.62,27.62,-0.96,0.18,12.00,19.71,8.13,31.58,-0.92,0.15,13.00,18.96,11.79,30.66,-0.96,0.15,13.00,18.01,10.38,29.25,-0.88,0.14,14.00,20.66,14.02,30.84,-0.86,0.13,17.00,22.07,14.95,32.24,-0.87,0.13,17.00,21.60,14.02,31.78,-0.93,0.14,15.00,17.31,9.57,27.27,-0.90,0.14,15.00,17.79,11.48,29.19
SINGAPORE,SGP,1.28,0.19,7.00,89.47,81.43,94.76,1.29,0.19,7.00,89.95,81.43,93.81,1.27,0.16,8.00,87.56,82.86,92.86,1.44,0.17,8.00,90.91,83.81,95.24,1.61,0.17,9.00,93.30,89.52,98.10,1.73,0.17,9.00,94.74,91.90,100.00,1.76,0.17,9.00,95.69,90.95,100.00,1.63,0.16,11.00,92.34,90.00,97.62,1.65,0.16,11.00,92.34,89.52,98.57,1.64,0.16,11.00,92.31,89.47,97.61,1.60,0.16,11.00,91.94,88.21,97.64,1.68,0.16,11.00,92.89,89.62,99.06,1.73,0.14,12.00,93.43,90.19,100.00,1.78,0.15,12.00,95.77,90.19,100.00,1.75,0.15,12.00,95.31,90.19,100.00,1.89,0.16,11.00,95.19,90.43,100.00,1.88,0.16,11.00,96.63,90.43,100.00
SLOVAK REPUBLIC,SVK,0.15,0.19,7.00,56.46,48.57,61.90,0.18,0.18,8.00,57.89,48.10,66.19,0.29,0.16,9.00,60.29,52.86,64.76,0.24,0.16,12.00,59.33,51.90,64.29,0.33,0.16,12.00,61.72,54.76,68.57,0.50,0.14,12.00,65.07,59.52,71.90,0.52,0.15,12.00,64.59,58.57,70.95,0.52,0.15,13.00,65.07,60.00,70.95,0.45,0.15,13.00,62.68,59.05,71.90,0.57,0.14,13.00,67.79,59.81,74.64,0.50,0.14,14.00,64.93,61.32,70.75,0.53,0.14,14.00,65.40,62.26,72.17,0.57,0.13,14.00,67.61,62.15,73.83,0.47,0.14,13.00,64.32,60.28,71.03,0.46,0.14,13.00,64.32,59.35,71.96,0.47,0.15,12.00,69.23,64.59,76.56,0.48,0.15,12.00,69.71,64.11,75.12
