,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.09,0.42,1.00,83.90,68.45,91.26,0.99,0.32,1.00,80.98,67.96,89.32,0.73,0.41,1.00,76.10,55.83,87.86,0.72,0.47,1.00,76.21,52.17,89.37,0.75,0.45,1.00,76.70,56.04,88.41,0.75,0.42,1.00,74.16,57.62,88.10,0.74,0.44,1.00,74.64,56.67,89.05,0.73,0.42,1.00,73.93,56.13,87.74,0.75,0.39,1.00,73.46,58.96,87.74,0.75,0.37,1.00,73.46,59.43,88.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEW ZEALAND,NZL,1.94,0.23,5.00,97.07,89.81,100.00,1.67,0.21,5.00,91.22,88.35,97.09,1.63,0.21,5.00,89.76,87.86,97.09,1.74,0.19,5.00,92.68,89.32,99.03,1.82,0.19,5.00,93.66,89.81,99.03,1.97,0.21,5.00,95.61,91.26,99.51,1.74,0.19,5.00,94.15,88.83,99.03,1.66,0.20,7.00,92.68,87.86,98.06,1.67,0.21,7.00,93.69,87.44,98.07,1.67,0.22,7.00,93.69,86.96,98.55,1.85,0.21,7.00,97.61,89.52,98.57,1.81,0.22,7.00,96.65,88.57,99.05,1.88,0.22,7.00,98.10,91.04,99.53,1.80,0.22,7.00,96.21,89.15,99.06,1.76,0.21,7.00,96.21,88.68,99.53,1.93,0.23,7.00,98.56,90.91,100.00,1.89,0.23,7.00,98.56,90.91,100.00
NICARAGUA,NIC,-0.82,0.24,5.00,20.98,8.74,36.89,-0.65,0.21,4.00,25.85,14.08,44.17,-0.62,0.20,5.00,30.24,15.53,44.17,-0.77,0.18,7.00,25.85,11.65,35.92,-0.65,0.17,7.00,28.29,16.99,41.75,-0.68,0.18,8.00,25.85,13.59,43.69,-0.80,0.17,8.00,24.39,13.11,37.38,-0.86,0.18,9.00,20.49,11.17,33.98,-0.93,0.20,9.00,16.50,7.25,30.43,-0.90,0.21,9.00,16.99,9.18,35.27,-0.94,0.19,10.00,17.70,7.62,31.90,-0.96,0.20,10.00,16.75,7.62,31.43,-0.90,0.20,10.00,18.01,8.96,34.91,-0.89,0.20,10.00,21.33,10.38,33.02,-0.81,0.19,10.00,22.75,13.21,36.32,-0.83,0.20,10.00,19.23,12.44,33.49,-0.80,0.21,10.00,20.67,12.44,38.28
NIGER,NER,-1.24,0.29,2.00,8.29,3.40,23.30,-1.08,0.24,4.00,12.68,4.37,25.24,-1.08,0.25,4.00,11.22,3.40,26.70,-0.89,0.22,5.00,18.54,8.74,33.50,-0.75,0.23,5.00,23.41,10.68,41.75,-0.69,0.21,6.00,24.88,11.65,47.09,-0.79,0.21,6.00,24.88,12.14,38.83,-0.79,0.22,8.00,23.90,11.17,39.32,-0.79,0.23,8.00,22.82,11.59,41.55,-0.72,0.22,8.00,26.70,13.04,43.48,-0.66,0.20,9.00,29.19,15.71,45.71,-0.67,0.20,9.00,29.19,16.19,43.33,-0.63,0.20,10.00,30.81,16.98,45.28,-0.69,0.20,10.00,27.96,15.09,43.87,-0.73,0.18,11.00,27.01,15.09,40.09,-0.70,0.19,11.00,24.52,15.79,39.23,-0.61,0.18,11.00,30.77,18.18,43.06
NIGERIA,NGA,-0.98,0.25,3.00,15.12,5.83,32.04,-1.12,0.20,5.00,10.24,5.34,21.84,-0.96,0.19,6.00,14.63,6.80,28.64,-1.06,0.17,8.00,11.71,6.80,26.21,-0.96,0.17,8.00,15.61,7.77,26.70,-0.91,0.17,9.00,14.63,8.25,27.67,-0.88,0.17,9.00,19.51,12.14,32.52,-0.96,0.17,11.00,18.05,9.22,28.64,-1.04,0.19,11.00,16.02,5.80,25.12,-0.97,0.19,11.00,15.53,8.21,29.47,-1.20,0.18,11.00,9.57,4.29,20.48,-1.15,0.18,11.00,10.53,4.76,21.90,-1.08,0.18,11.00,13.74,6.13,24.06,-0.99,0.19,11.00,16.59,8.49,28.30,-0.99,0.17,12.00,16.59,9.91,27.36,-1.18,0.18,12.00,12.02,6.70,17.70,-0.95,0.17,12.00,16.83,10.53,27.27
NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.99,0.62,1.00,15.31,0.48,57.14,-1.02,0.59,1.00,15.31,0.48,51.90,-0.98,0.62,1.00,16.11,0.47,56.13,-0.99,0.62,1.00,16.11,0.47,58.02,-0.99,0.62,1.00,16.11,0.47,56.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NORWAY,NOR,2.02,0.23,5.00,99.02,90.29,100.00,1.99,0.21,5.00,97.07,90.29,100.00,1.91,0.21,5.00,94.63,89.32,100.00,1.90,0.19,5.00,94.63,89.32,100.00,1.92,0.19,5.00,95.12,90.78,99.51,2.10,0.21,5.00,97.07,91.26,100.00,1.86,0.19,5.00,96.10,90.29,100.00,1.94,0.20,7.00,98.05,91.75,100.00,2.04,0.21,7.00,99.03,93.72,100.00,1.84,0.22,7.00,97.09,88.41,99.03,1.82,0.21,7.00,97.13,88.57,98.57,1.86,0.22,7.00,97.61,89.05,99.05,1.84,0.22,7.00,97.16,89.62,99.53,1.91,0.22,7.00,98.10,92.45,100.00,1.88,0.21,7.00,98.10,91.04,100.00,1.81,0.23,7.00,96.63,89.00,99.52,1.86,0.23,7.00,98.08,90.43,99.52
OMAN,OMN,0.55,0.25,3.00,69.76,60.19,81.55,0.48,0.22,3.00,70.73,59.22,78.64,0.33,0.24,3.00,65.85,53.88,76.21,0.40,0.20,4.00,66.83,60.19,74.76,0.47,0.22,3.00,68.78,60.68,77.67,0.45,0.25,3.00,69.27,59.22,77.67,0.30,0.21,4.00,63.90,56.31,71.84,0.27,0.25,4.00,63.90,50.97,73.30,0.35,0.23,5.00,65.05,53.14,76.81,0.44,0.23,5.00,66.99,57.00,77.29,0.41,0.22,6.00,66.03,57.62,75.71,0.42,0.23,6.00,66.51,57.14,75.24,0.27,0.22,7.00,63.03,53.30,71.70,0.27,0.22,7.00,61.61,51.42,70.75,0.22,0.21,7.00,61.14,48.58,69.34,0.29,0.23,7.00,63.94,49.28,73.21,0.09,0.24,6.00,55.77,43.06,70.33
PAKISTAN,PAK,-0.59,0.25,3.00,30.73,15.05,49.51,-0.45,0.21,4.00,36.10,21.84,52.91,-0.58,0.18,5.00,31.22,16.02,44.66,-0.39,0.17,6.00,41.46,28.16,52.43,-0.39,0.15,7.00,40.49,29.13,53.40,-0.45,0.16,8.00,39.51,24.27,50.00,-0.42,0.17,8.00,40.00,27.67,51.46,-0.36,0.17,10.00,41.95,29.13,53.40,-0.46,0.19,10.00,38.83,24.15,51.21,-0.70,0.19,10.00,28.64,14.98,41.55,-0.78,0.19,10.00,24.88,11.43,40.95,-0.76,0.19,10.00,24.88,13.81,40.00,-0.81,0.19,10.00,21.33,12.74,39.15,-0.78,0.19,10.00,25.12,13.68,39.62,-0.79,0.19,10.00,24.17,14.15,37.74,-0.75,0.20,10.00,22.60,15.31,37.32,-0.66,0.20,10.00,27.40,15.79,43.06
PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.64,0.58,1.00,29.61,2.42,65.22,-0.58,0.69,1.00,35.41,1.90,70.00,-0.86,0.60,1.00,20.57,0.95,59.52,-0.59,0.65,1.00,33.18,2.36,67.92,-0.55,0.80,1.00,33.65,0.94,73.58,-0.58,0.78,1.00,33.65,0.94,71.23,-0.60,0.73,1.00,29.33,1.91,72.73,-0.57,0.80,1.00,32.69,1.44,74.16
PANAMA,PAN,0.03,0.25,4.00,57.56,41.26,67.48,0.36,0.21,4.00,66.83,55.83,76.21,0.24,0.20,5.00,62.44,53.88,72.82,-0.01,0.19,6.00,57.56,44.66,64.08,-0.06,0.17,7.00,55.61,42.72,63.11,-0.03,0.18,8.00,57.07,47.09,66.02,0.06,0.17,8.00,57.07,48.06,64.08,0.09,0.18,9.00,57.56,49.03,66.02,0.15,0.20,9.00,58.25,50.24,70.05,0.13,0.21,9.00,58.25,46.86,67.15,0.14,0.19,10.00,59.33,49.05,66.67,0.14,0.20,10.00,59.81,48.57,67.14,0.09,0.20,10.00,58.77,47.64,66.51,0.29,0.20,10.00,62.56,54.72,70.28,0.30,0.19,10.00,62.56,54.72,70.28,0.27,0.21,9.00,62.98,50.72,72.73,0.30,0.22,9.00,65.38,50.72,73.21
PAPUA NEW GUINEA,PNG,-0.28,0.25,3.00,45.37,26.21,59.71,-0.53,0.21,4.00,32.20,17.48,48.54,-0.43,0.18,5.00,40.00,25.24,51.94,-0.47,0.17,6.00,36.59,26.70,49.51,-0.60,0.16,6.00,32.20,18.93,43.20,-0.64,0.17,7.00,28.29,14.56,46.60,-0.88,0.19,7.00,20.98,11.17,34.47,-0.77,0.20,7.00,25.85,13.11,39.32,-0.66,0.21,7.00,29.13,16.43,44.93,-0.71,0.21,7.00,28.16,14.01,43.00,-0.75,0.22,7.00,25.84,10.95,43.33,-0.74,0.21,7.00,26.79,13.81,42.86,-0.73,0.21,7.00,26.07,13.68,42.92,-0.75,0.22,7.00,26.54,13.68,42.45,-0.68,0.22,7.00,29.38,15.09,44.34,-0.63,0.23,7.00,28.37,15.79,44.50,-0.62,0.23,7.00,29.81,15.79,44.98
PARAGUAY,PRY,-0.95,0.25,4.00,16.10,5.83,32.52,-1.09,0.21,4.00,11.22,5.34,23.30,-1.17,0.20,5.00,9.76,3.40,19.42,-1.09,0.18,7.00,10.73,5.83,25.73,-0.91,0.17,7.00,17.07,9.22,29.61,-0.90,0.18,8.00,15.61,8.25,31.55,-0.79,0.17,8.00,25.37,13.59,37.38,-0.89,0.18,9.00,20.00,9.71,31.55,-0.85,0.20,9.00,19.90,11.11,34.78,-0.87,0.21,9.00,18.93,10.14,36.23,-0.92,0.19,10.00,18.66,8.10,32.86,-0.94,0.20,10.00,18.18,8.10,31.90,-0.84,0.20,10.00,20.85,10.38,37.74,-0.89,0.20,10.00,20.85,10.38,33.02,-0.87,0.19,10.00,21.33,11.79,33.96,-0.92,0.20,10.00,17.31,9.57,30.14,-0.95,0.21,10.00,17.31,9.09,31.10
PERU,PER,-0.04,0.24,5.00,55.12,36.89,64.56,0.18,0.20,5.00,60.98,50.00,71.36,-0.09,0.20,5.00,52.68,40.29,62.14,-0.35,0.18,7.00,43.41,29.61,54.37,-0.43,0.17,7.00,39.02,25.24,53.40,-0.47,0.18,8.00,38.54,21.36,50.49,-0.60,0.17,8.00,32.68,19.42,44.66,-0.58,0.18,10.00,32.20,20.39,45.63,-0.51,0.20,10.00,35.44,20.29,50.24,-0.35,0.19,11.00,43.20,29.47,53.62,-0.42,0.18,11.00,42.58,27.14,50.95,-0.19,0.19,11.00,47.85,37.62,59.52,-0.15,0.19,11.00,48.82,40.57,60.85,-0.14,0.19,11.00,49.29,40.09,60.85,-0.11,0.19,11.00,49.76,40.57,60.85,-0.28,0.19,11.00,44.23,29.67,55.98,-0.28,0.20,11.00,44.23,31.10,55.02
PHILIPPINES,PHL,-0.18,0.23,5.00,49.76,32.52,61.17,0.03,0.19,6.00,57.07,45.63,66.50,-0.14,0.19,6.00,50.24,37.86,61.17,-0.09,0.17,7.00,53.66,42.23,61.65,-0.04,0.17,7.00,56.59,44.17,64.08,-0.20,0.18,8.00,48.78,36.41,62.14,-0.06,0.17,8.00,56.10,43.69,62.14,-0.04,0.18,10.00,54.15,43.69,63.11,0.09,0.19,10.00,55.34,47.34,66.67,0.04,0.19,10.00,56.80,45.89,66.18,-0.03,0.19,10.00,54.07,45.71,62.38,-0.02,0.19,10.00,55.50,43.33,64.29,0.08,0.19,10.00,57.82,47.64,66.04,0.11,0.19,10.00,58.77,48.11,66.04,0.12,0.19,10.00,59.24,47.17,66.04,0.19,0.19,10.00,61.54,47.85,71.77,0.11,0.20,10.00,57.69,46.41,68.90
POLAND,POL,0.78,0.23,5.00,76.59,66.50,84.95,0.67,0.19,6.00,76.10,66.99,82.52,0.60,0.19,7.00,73.17,64.56,80.58,0.49,0.17,8.00,69.27,62.14,75.73,0.55,0.17,8.00,70.73,65.05,77.67,0.49,0.18,8.00,70.73,64.56,76.70,0.48,0.17,8.00,68.78,62.14,74.27,0.42,0.18,10.00,67.80,58.74,74.76,0.40,0.19,10.00,66.50,55.07,74.88,0.48,0.20,10.00,67.48,58.94,77.29,0.52,0.19,10.00,69.86,60.95,75.71,0.64,0.20,10.00,71.29,64.29,78.57,0.62,0.20,10.00,71.56,63.21,77.83,0.67,0.20,10.00,71.56,64.15,79.72,0.72,0.19,10.00,71.56,65.09,80.66,0.82,0.20,10.00,74.52,71.77,85.65,0.80,0.20,10.00,74.52,69.38,84.21
PORTUGAL,PRT,1.15,0.23,5.00,84.88,76.21,89.81,1.12,0.21,5.00,84.39,77.18,89.32,1.04,0.21,5.00,81.95,75.73,88.35,1.20,0.19,5.00,86.83,79.13,89.32,1.15,0.19,5.00,84.39,77.67,89.81,1.10,0.21,5.00,84.39,76.70,89.81,1.06,0.19,5.00,82.93,73.79,88.83,0.88,0.20,7.00,78.05,70.39,84.95,0.90,0.21,7.00,78.16,71.50,86.96,1.08,0.22,7.00,82.04,75.36,87.92,1.16,0.21,7.00,82.78,75.71,90.95,1.02,0.22,7.00,80.86,71.90,88.10,0.96,0.22,7.00,78.20,70.28,86.79,1.05,0.22,7.00,81.52,72.17,88.21,1.24,0.21,7.00,85.78,76.42,92.92,1.01,0.23,7.00,79.81,72.73,88.04,1.23,0.23,7.00,86.06,76.08,92.34
PUERTO RICO,PRI,1.17,0.31,1.00,85.85,75.73,90.78,1.17,0.34,1.00,86.34,75.24,91.75,1.14,0.37,1.00,85.85,71.36,91.26,1.10,0.32,1.00,84.88,71.84,90.29,1.04,0.38,1.00,81.95,67.48,91.75,0.87,0.42,1.00,78.05,64.08,90.78,0.99,0.32,1.00,80.98,67.96,89.32,0.58,0.40,2.00,71.22,53.40,85.44,0.59,0.33,3.00,72.33,54.59,83.57,0.63,0.34,3.00,73.30,57.49,84.54,0.38,0.27,4.00,65.07,51.90,75.71,0.34,0.28,4.00,65.55,49.52,75.24,0.35,0.27,4.00,64.93,52.83,75.47,0.42,0.26,4.00,65.88,55.19,76.42,0.37,0.25,4.00,63.98,53.77,74.06,0.38,0.28,4.00,68.27,50.72,74.64,0.37,0.28,4.00,66.35,49.28,74.64
QATAR,QAT,0.47,0.25,3.00,68.29,57.77,78.64,0.44,0.22,3.00,69.76,58.25,78.16,0.44,0.24,3.00,69.27,57.77,79.13,0.49,0.20,4.00,68.78,61.65,76.21,0.47,0.22,3.00,68.78,60.68,77.67,0.49,0.25,3.00,71.22,61.65,78.64,0.42,0.20,4.00,66.34,58.74,73.79,0.55,0.20,5.00,70.24,62.62,78.64,0.44,0.23,5.00,67.48,54.59,77.78,0.61,0.23,5.00,72.33,61.84,79.23,1.00,0.21,8.00,79.90,72.38,87.14,0.89,0.21,8.00,77.03,69.05,85.71,0.78,0.23,7.00,75.36,66.04,82.55,0.96,0.21,8.00,77.73,70.28,87.26,1.08,0.20,8.00,81.99,72.64,88.68,0.99,0.22,8.00,78.37,72.73,87.56,1.00,0.22,7.00,79.33,73.21,87.08
RêUNION,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.06,0.42,1.00,82.44,67.96,91.26,0.99,0.32,1.00,80.98,67.96,89.32,0.99,0.41,1.00,81.46,65.05,92.72,0.98,0.47,1.00,81.55,61.35,94.20,1.01,0.45,1.00,80.58,63.77,94.20,1.00,0.42,1.00,80.86,64.29,93.81,1.00,0.44,1.00,80.38,63.81,94.29,0.99,0.42,1.00,80.09,63.21,94.34,1.01,0.39,1.00,80.57,64.15,94.34,1.02,0.37,1.00,80.57,65.57,93.87,0.92,0.46,1.00,77.40,60.77,93.30,0.98,0.44,1.00,78.85,64.11,92.82
ROMANIA,ROM,-0.51,0.25,3.00,33.66,17.96,53.40,-0.62,0.21,4.00,28.29,15.05,46.12,-0.43,0.20,6.00,39.02,23.79,52.43,-0.23,0.18,7.00,47.80,33.50,59.22,-0.27,0.17,8.00,46.83,33.98,59.22,-0.17,0.18,9.00,51.22,38.83,63.11,-0.27,0.17,9.00,46.34,34.47,56.31,-0.21,0.18,11.00,48.29,35.92,56.80,-0.31,0.19,11.00,45.15,29.95,53.62,-0.32,0.20,10.00,45.63,29.95,55.56,-0.36,0.19,10.00,44.50,29.05,53.33,-0.25,0.20,10.00,46.41,32.86,57.14,-0.31,0.20,10.00,44.55,29.25,55.19,-0.31,0.20,10.00,45.02,30.66,57.08,-0.06,0.19,10.00,52.61,43.87,62.26,0.00,0.20,10.00,55.77,42.58,64.59,-0.04,0.20,10.00,51.92,41.15,65.55
RUSSIAN FEDERATION,RUS,-0.52,0.23,5.00,32.68,17.96,52.91,-0.77,0.19,6.00,21.95,12.14,36.41,-0.77,0.19,7.00,23.41,11.65,37.86,-0.34,0.17,8.00,43.90,30.58,54.85,-0.39,0.17,8.00,40.00,26.70,53.88,-0.38,0.18,8.00,43.90,26.21,55.83,-0.46,0.17,8.00,38.05,25.73,49.03,-0.45,0.18,10.00,38.54,27.18,50.97,-0.38,0.19,10.00,43.20,27.05,52.17,-0.35,0.20,10.00,44.66,29.47,54.11,-0.40,0.19,10.00,43.06,27.14,51.43,-0.45,0.20,10.00,39.71,24.76,49.52,-0.46,0.20,10.00,40.76,24.06,49.53,-0.42,0.20,10.00,41.71,27.36,51.42,-0.35,0.19,10.00,44.08,29.72,53.77,-0.08,0.20,10.00,50.96,38.28,62.20,-0.18,0.20,10.00,48.08,34.45,59.81
RWANDA,RWA,-1.20,0.31,1.00,11.22,3.40,26.21,-0.92,0.27,3.00,16.10,5.83,34.95,-0.65,0.28,3.00,27.80,10.19,46.60,-0.93,0.24,4.00,16.59,6.80,33.50,-0.74,0.26,4.00,24.88,9.71,44.66,-0.56,0.23,5.00,32.68,14.56,50.00,-0.89,0.23,5.00,19.02,9.22,37.38,-0.30,0.22,7.00,44.88,29.13,56.31,-0.20,0.23,7.00,49.51,30.92,58.94,-0.13,0.22,7.00,50.00,38.16,61.84,-0.17,0.22,7.00,49.76,38.10,60.48,-0.05,0.21,8.00,52.63,42.86,63.81,0.07,0.21,8.00,57.35,45.75,66.04,-0.04,0.20,9.00,54.03,42.92,62.26,0.02,0.18,10.00,55.92,46.70,62.74,-0.01,0.19,10.00,55.29,43.54,64.59,-0.04,0.18,10.00,51.44,42.11,64.59
SAMOA,WSM,0.38,0.31,1.00,66.34,52.91,79.61,0.27,0.29,2.00,63.41,48.06,76.21,0.39,0.23,3.00,67.80,57.28,78.16,0.40,0.22,3.00,67.32,58.74,75.24,0.35,0.22,3.00,65.37,58.25,74.27,-0.11,0.23,3.00,54.63,36.89,66.50,0.45,0.25,3.00,67.80,56.80,77.18,0.26,0.27,3.00,63.41,50.00,74.27,0.16,0.29,3.00,58.74,44.93,74.40,0.15,0.30,3.00,58.74,43.48,73.43,0.02,0.29,4.00,56.94,41.43,69.52,-0.04,0.28,4.00,53.11,37.62,66.67,-0.01,0.29,4.00,54.50,39.15,66.51,-0.01,0.29,4.00,55.45,38.21,66.98,0.03,0.28,4.00,56.40,40.09,68.40,0.43,0.33,3.00,70.67,48.80,77.99,0.49,0.33,3.00,70.67,50.24,81.34
SAN MARINO,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
S«O TOMê AND PRINCIPE,STP,-0.41,0.31,1.00,40.00,17.48,59.22,-0.70,0.27,3.00,24.39,10.19,46.60,-0.51,0.28,3.00,36.10,14.08,53.88,-0.63,0.27,3.00,29.76,11.17,49.51,-0.67,0.29,3.00,26.83,10.19,51.46,-0.62,0.25,4.00,30.24,11.65,48.54,-0.71,0.25,4.00,27.32,12.14,45.15,-0.81,0.23,5.00,22.44,9.71,39.32,-0.72,0.24,5.00,26.70,12.56,44.93,-0.68,0.23,5.00,29.13,14.01,45.89,-0.68,0.24,4.00,28.71,11.90,46.67,-0.81,0.24,5.00,22.97,10.48,40.95,-0.71,0.23,5.00,27.49,13.68,43.87,-0.68,0.23,5.00,28.44,15.09,45.28,-0.73,0.20,6.00,26.07,15.09,41.98,-0.82,0.22,6.00,20.19,11.96,36.36,-0.76,0.21,6.00,22.60,12.92,39.71
SAUDI ARABIA,SAU,-0.26,0.25,3.00,46.34,28.16,60.19,-0.22,0.22,3.00,47.32,29.61,59.22,-0.23,0.24,3.00,46.34,29.61,60.68,-0.31,0.19,5.00,44.88,31.07,57.77,-0.31,0.21,4.00,44.39,27.67,59.22,-0.37,0.23,4.00,44.88,22.82,59.22,-0.39,0.21,4.00,40.49,25.73,56.31,-0.23,0.24,6.00,46.34,29.61,60.19,-0.11,0.22,7.00,51.46,38.16,63.29,-0.07,0.22,7.00,52.91,41.06,65.22,-0.06,0.22,7.00,51.67,41.90,63.81,0.03,0.22,7.00,56.94,43.33,66.19,-0.32,0.24,6.00,44.08,26.89,57.08,0.03,0.22,7.00,58.29,44.34,64.15,0.07,0.21,7.00,57.35,46.23,65.57,0.23,0.23,7.00,62.02,46.41,72.73,0.21,0.23,7.00,60.58,48.33,73.21
SENEGAL,SEN,0.02,0.25,3.00,57.07,41.26,67.48,-0.12,0.20,5.00,51.71,35.92,61.17,-0.12,0.21,5.00,51.71,37.86,61.65,0.02,0.19,7.00,58.05,45.63,64.56,-0.26,0.17,8.00,47.32,33.98,59.22,-0.18,0.18,8.00,50.24,37.38,63.11,-0.25,0.18,8.00,47.32,35.44,56.80,-0.32,0.19,10.00,43.90,29.61,55.34,-0.46,0.19,11.00,39.32,24.15,51.21,-0.13,0.19,11.00,50.97,41.06,59.90,-0.50,0.18,11.00,38.28,22.38,49.05,-0.56,0.18,11.00,35.89,21.43,46.19,-0.47,0.18,11.00,39.34,24.06,48.11,-0.46,0.19,11.00,39.34,25.94,49.06,-0.41,0.17,12.00,40.76,29.25,48.58,-0.39,0.18,12.00,38.94,24.88,49.28,-0.44,0.17,12.00,38.94,24.40,48.33
SERBIA,SRB,-0.92,0.25,3.00,17.56,5.83,33.01,-0.85,0.22,3.00,18.54,8.25,34.95,-0.85,0.24,4.00,18.05,8.25,37.86,-0.55,0.19,6.00,33.17,20.87,47.57,-0.62,0.18,7.00,29.76,16.99,43.20,-0.17,0.18,7.00,50.73,37.86,63.59,-0.31,0.18,7.00,44.88,32.52,56.31,-0.20,0.19,8.00,49.76,35.92,58.25,-0.22,0.21,8.00,47.09,31.88,57.00,-0.19,0.21,8.00,47.57,36.23,58.94,-0.04,0.20,9.00,53.11,43.81,63.81,-0.05,0.21,9.00,51.67,42.38,63.81,-0.10,0.20,9.00,52.61,41.98,62.26,-0.11,0.20,9.00,51.18,40.09,61.32,-0.09,0.20,9.00,51.18,40.57,61.32,0.09,0.21,9.00,58.17,44.50,70.81,0.11,0.22,9.00,58.17,45.45,70.33
SEYCHELLES,SYC,0.65,0.31,1.00,75.61,59.71,84.95,0.23,0.27,3.00,61.95,47.57,75.73,-0.03,0.28,3.00,55.12,37.86,68.45,0.07,0.27,3.00,60.00,42.23,69.42,-0.01,0.29,3.00,58.05,35.44,67.96,0.00,0.21,5.00,58.54,47.09,66.50,0.10,0.21,5.00,58.54,47.09,67.48,-0.04,0.23,5.00,53.66,39.32,65.05,0.07,0.24,5.00,54.85,44.44,69.08,0.09,0.24,4.00,57.77,45.89,68.60,0.10,0.23,5.00,57.89,46.67,67.62,0.18,0.24,5.00,61.72,47.14,69.52,0.26,0.23,5.00,62.56,49.53,71.70,0.40,0.22,6.00,64.45,58.49,73.58,0.39,0.19,7.00,64.93,58.02,70.75,0.37,0.20,7.00,66.83,55.98,73.68,0.43,0.20,7.00,68.75,56.46,74.16
