,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.61,0.33,1.00,70.10,57.07,81.95,0.85,0.25,1.00,75.00,62.93,87.80,0.85,0.32,1.00,75.49,60.49,91.22,0.86,0.37,1.00,77.18,58.45,91.30,0.88,0.39,1.00,78.64,57.49,92.27,0.88,0.44,1.00,77.03,56.67,94.76,0.87,0.48,1.00,77.03,53.81,95.24,0.87,0.49,1.00,77.73,54.25,95.28,0.84,0.52,1.00,76.78,53.30,95.28,0.85,0.51,1.00,76.78,53.30,94.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEW ZEALAND,NZL,1.97,0.27,6.00,99.02,94.15,100.00,2.02,0.27,6.00,99.51,95.12,100.00,1.71,0.23,6.00,95.10,90.24,99.51,1.60,0.23,6.00,94.61,85.37,100.00,1.67,0.20,6.00,96.57,89.27,100.00,1.78,0.21,6.00,97.55,90.24,100.00,1.65,0.19,6.00,97.06,88.29,100.00,1.70,0.21,7.00,97.55,91.22,100.00,1.72,0.22,7.00,96.60,87.92,100.00,1.80,0.23,7.00,98.06,91.30,100.00,1.84,0.22,7.00,99.04,92.38,100.00,1.81,0.24,7.00,98.56,90.00,100.00,1.97,0.22,8.00,100.00,94.34,100.00,1.85,0.22,8.00,98.58,91.04,100.00,1.83,0.22,8.00,98.10,91.04,100.00,1.94,0.23,8.00,99.04,91.87,100.00,1.95,0.22,8.00,99.04,91.87,100.00
NICARAGUA,NIC,-0.36,0.29,5.00,37.25,20.98,56.59,0.02,0.30,5.00,52.94,29.76,67.32,-0.11,0.24,6.00,48.04,30.24,61.46,-0.39,0.21,7.00,39.71,22.44,52.20,-0.37,0.18,7.00,40.20,24.39,51.71,-0.29,0.18,8.00,44.12,27.80,55.61,-0.39,0.17,8.00,42.16,24.88,52.20,-0.41,0.19,8.00,38.73,23.41,51.71,-0.44,0.19,8.00,35.92,22.71,51.21,-0.40,0.19,8.00,38.35,26.09,52.17,-0.41,0.17,9.00,37.80,26.67,49.05,-0.26,0.17,9.00,43.06,33.33,53.33,-0.32,0.17,9.00,42.18,29.72,51.89,-0.29,0.18,10.00,43.13,31.13,53.30,-0.29,0.18,10.00,44.08,31.13,53.30,-0.38,0.19,10.00,38.94,28.23,51.67,-0.43,0.18,10.00,37.02,26.32,49.76
NIGER,NER,-1.16,0.40,3.00,14.22,3.41,29.27,-0.69,0.30,5.00,23.04,12.68,41.95,-0.61,0.27,5.00,25.49,13.66,42.44,-0.71,0.23,6.00,25.00,14.63,40.98,-0.64,0.20,6.00,25.98,17.56,43.90,-0.58,0.19,7.00,28.92,18.05,44.88,-0.42,0.18,7.00,39.22,24.39,51.22,-0.49,0.19,8.00,33.82,21.46,48.78,-0.50,0.19,8.00,32.04,22.22,50.24,-0.42,0.18,8.00,37.86,24.15,51.69,-0.48,0.17,9.00,34.45,24.76,45.71,-0.51,0.16,9.00,34.45,24.29,43.81,-0.52,0.16,9.00,33.65,23.11,43.40,-0.60,0.18,9.00,30.33,22.17,42.92,-0.56,0.18,9.00,31.28,22.64,44.81,-0.71,0.18,9.00,26.92,16.75,35.89,-0.73,0.18,9.00,26.44,13.40,36.84
NIGERIA,NGA,-0.82,0.32,4.00,22.55,8.78,39.02,-0.93,0.27,6.00,17.16,8.29,28.78,-0.74,0.22,7.00,20.59,13.66,35.12,-1.23,0.20,8.00,11.76,5.85,19.51,-1.24,0.18,8.00,10.29,3.90,17.56,-1.32,0.17,9.00,8.33,4.88,15.12,-0.77,0.16,9.00,23.53,16.10,34.63,-0.89,0.17,10.00,19.12,12.68,27.80,-0.87,0.17,10.00,19.90,12.56,28.99,-0.78,0.17,10.00,21.84,16.43,33.82,-0.73,0.16,10.00,25.36,17.62,35.71,-0.71,0.16,10.00,26.32,19.05,36.19,-0.67,0.16,11.00,27.49,21.23,36.79,-0.71,0.17,11.00,26.07,18.40,36.79,-0.66,0.17,11.00,27.01,18.87,37.74,-0.81,0.17,11.00,23.56,12.44,32.06,-0.84,0.17,11.00,21.63,12.44,30.62
NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.95,0.53,1.00,19.62,2.86,51.43,-0.98,0.48,1.00,18.66,2.86,46.19,-0.94,0.51,1.00,19.91,2.83,50.94,-0.90,0.56,1.00,21.80,2.83,53.30,-0.91,0.56,1.00,20.85,2.36,53.30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NORWAY,NOR,1.49,0.27,6.00,93.63,83.41,98.54,1.42,0.27,6.00,92.65,80.49,97.56,1.12,0.23,6.00,84.31,76.59,93.66,1.23,0.23,6.00,85.78,75.12,94.63,1.29,0.20,6.00,88.24,78.54,94.63,1.46,0.21,6.00,90.69,80.49,99.51,1.45,0.19,6.00,91.18,83.41,99.02,1.23,0.21,7.00,86.27,77.07,94.15,1.33,0.22,7.00,87.86,79.23,95.65,1.38,0.23,7.00,90.29,80.19,96.14,1.47,0.22,7.00,92.34,81.90,98.57,1.51,0.24,7.00,92.82,82.86,99.52,1.60,0.22,8.00,94.31,86.79,99.53,1.54,0.22,8.00,92.42,85.38,99.06,1.66,0.22,8.00,94.79,87.26,100.00,1.64,0.23,8.00,92.31,88.04,99.04,1.63,0.22,8.00,92.31,87.08,99.04
OMAN,OMN,-0.07,0.32,4.00,49.02,25.85,65.37,-0.12,0.33,4.00,47.06,23.90,66.34,0.02,0.31,4.00,54.41,31.22,68.29,0.71,0.25,5.00,72.06,61.95,82.93,0.67,0.22,4.00,71.08,62.44,79.51,0.66,0.23,4.00,70.59,64.39,79.02,0.53,0.19,5.00,65.69,59.02,73.17,0.59,0.22,5.00,68.14,57.56,77.07,0.62,0.21,6.00,70.39,59.42,79.23,0.71,0.22,6.00,72.82,62.80,81.64,0.54,0.20,7.00,69.38,57.14,75.71,0.46,0.21,7.00,66.99,54.29,75.71,0.34,0.20,7.00,61.14,52.83,74.53,0.48,0.23,7.00,67.30,55.19,76.89,0.48,0.22,7.00,67.77,56.13,76.89,0.69,0.23,7.00,73.56,63.16,81.34,0.58,0.22,7.00,71.63,59.81,79.43
PAKISTAN,PAK,-0.45,0.32,4.00,30.88,18.54,55.61,-0.49,0.30,5.00,27.94,15.61,52.68,-0.73,0.27,6.00,21.08,12.68,37.56,-0.79,0.22,7.00,21.08,13.17,37.56,-0.73,0.18,8.00,23.04,17.07,39.02,-0.88,0.18,9.00,18.14,11.71,29.27,-0.61,0.17,9.00,26.47,19.51,44.39,-0.45,0.18,10.00,35.29,23.41,50.73,-0.50,0.18,10.00,31.55,22.22,49.28,-0.57,0.17,10.00,31.55,19.81,46.38,-0.55,0.16,10.00,33.01,23.81,43.81,-0.58,0.16,10.00,30.62,22.38,41.90,-0.63,0.16,11.00,28.91,21.70,38.21,-0.71,0.17,11.00,25.59,18.40,36.32,-0.70,0.17,11.00,26.07,17.92,36.32,-0.69,0.18,11.00,28.37,16.75,38.76,-0.62,0.18,11.00,29.33,17.70,42.58
PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.73,0.45,1.00,23.79,5.31,54.11,-0.85,0.42,1.00,22.49,5.24,47.62,-0.89,0.43,1.00,20.10,4.29,46.19,-0.91,0.42,1.00,21.33,3.77,43.40,-1.00,0.44,1.00,17.54,2.83,43.40,-1.00,0.47,1.00,16.11,2.83,45.75,-0.84,0.71,1.00,22.60,2.39,64.11,-0.82,0.68,1.00,22.12,2.39,63.16
PANAMA,PAN,0.54,0.32,4.00,68.63,52.20,83.90,0.81,0.30,5.00,76.96,61.95,91.22,0.56,0.24,6.00,69.12,57.07,80.98,0.46,0.23,6.00,65.20,56.59,75.12,0.32,0.18,7.00,63.24,54.15,68.78,0.27,0.18,8.00,64.22,54.15,69.27,0.19,0.17,8.00,58.33,52.68,64.88,0.32,0.19,8.00,60.29,54.63,69.76,0.38,0.19,8.00,63.11,55.56,71.98,0.60,0.19,8.00,69.90,60.87,78.74,0.38,0.17,9.00,63.16,53.81,72.86,0.38,0.17,9.00,63.64,54.29,74.29,0.43,0.17,9.00,64.93,55.66,75.47,0.38,0.18,10.00,63.51,54.72,73.11,0.36,0.18,10.00,63.03,54.25,73.58,0.37,0.19,9.00,65.38,54.55,73.68,0.37,0.19,9.00,65.38,55.50,72.73
PAPUA NEW GUINEA,PNG,-0.51,0.32,4.00,28.92,17.56,53.66,-0.57,0.30,5.00,25.98,14.15,50.73,-0.49,0.27,6.00,30.39,16.10,52.68,-0.61,0.23,6.00,28.43,18.54,43.90,-0.67,0.19,6.00,25.00,17.56,41.46,-0.77,0.19,7.00,22.06,14.63,36.10,-0.95,0.18,7.00,18.63,11.22,25.37,-0.76,0.20,7.00,22.06,14.15,38.05,-0.60,0.20,7.00,28.16,17.87,44.44,-0.68,0.18,8.00,27.18,16.43,39.61,-0.57,0.17,8.00,31.58,22.38,43.81,-0.55,0.17,8.00,33.01,22.38,42.38,-0.51,0.17,8.00,34.60,23.11,43.40,-0.51,0.18,8.00,33.18,23.58,45.28,-0.50,0.18,8.00,33.18,23.58,45.75,-0.34,0.20,8.00,41.35,28.71,52.63,-0.55,0.19,8.00,31.25,20.10,46.41
PARAGUAY,PRY,-0.38,0.32,4.00,35.29,20.98,56.59,-0.69,0.30,5.00,23.53,12.68,42.93,-0.82,0.24,6.00,19.12,12.68,33.17,-0.59,0.21,7.00,29.90,19.02,43.90,-0.73,0.18,7.00,22.55,17.07,39.02,-0.72,0.18,8.00,22.55,15.61,38.54,-0.82,0.17,8.00,21.57,13.66,31.71,-0.67,0.19,8.00,24.51,16.59,41.46,-0.57,0.19,8.00,29.13,19.32,45.89,-0.50,0.19,8.00,33.50,20.29,47.83,-0.42,0.17,9.00,36.84,26.19,48.57,-0.33,0.17,9.00,41.15,28.10,51.90,-0.35,0.17,9.00,39.34,28.77,51.42,-0.31,0.19,9.00,41.71,29.25,53.30,-0.30,0.19,9.00,42.65,30.66,53.30,-0.28,0.20,9.00,43.75,29.67,54.55,-0.27,0.19,9.00,44.71,29.67,55.02
PERU,PER,0.70,0.29,5.00,73.53,58.54,85.85,0.67,0.27,6.00,72.55,57.07,85.37,0.47,0.24,6.00,66.67,55.12,79.51,0.03,0.21,7.00,55.88,40.98,63.41,0.18,0.18,7.00,57.84,49.76,65.85,0.23,0.18,8.00,62.75,51.71,67.80,0.08,0.17,8.00,55.88,48.29,62.93,0.14,0.19,9.00,56.86,50.24,64.39,0.28,0.19,9.00,60.19,52.66,68.60,0.35,0.18,10.00,63.11,54.59,71.50,0.40,0.17,10.00,64.59,55.71,72.86,0.46,0.17,10.00,68.42,56.19,75.24,0.48,0.16,11.00,67.30,56.13,75.47,0.50,0.17,11.00,68.25,57.55,75.00,0.47,0.17,11.00,66.82,57.55,74.06,0.52,0.18,11.00,69.23,59.81,75.60,0.49,0.17,11.00,69.23,59.81,74.64
PHILIPPINES,PHL,0.26,0.27,6.00,59.80,43.90,73.66,0.34,0.25,7.00,62.75,51.22,75.12,0.16,0.22,7.00,56.86,40.98,67.80,-0.09,0.20,8.00,50.00,38.05,60.00,-0.03,0.18,8.00,52.45,43.90,61.46,-0.26,0.18,9.00,46.08,29.76,55.61,-0.11,0.17,9.00,51.47,42.44,57.07,-0.15,0.18,10.00,50.49,36.10,56.59,-0.10,0.18,10.00,51.46,38.65,57.49,-0.06,0.18,10.00,52.43,41.06,57.49,-0.09,0.17,10.00,50.72,39.05,57.14,-0.21,0.17,10.00,44.98,34.76,53.33,-0.21,0.16,11.00,44.55,35.38,54.25,-0.05,0.17,11.00,52.13,41.51,58.02,-0.06,0.17,11.00,52.13,40.09,58.02,-0.01,0.18,11.00,52.40,42.11,62.68,-0.04,0.17,11.00,52.88,42.58,61.24
POLAND,POL,0.65,0.27,7.00,70.59,58.05,83.90,0.68,0.23,8.00,73.04,61.46,84.39,0.73,0.20,9.00,76.47,64.39,82.93,0.75,0.19,10.00,74.02,64.39,81.95,0.72,0.17,10.00,72.55,65.37,78.54,0.82,0.17,10.00,75.49,68.29,80.49,0.82,0.16,10.00,72.06,65.85,79.02,0.71,0.17,11.00,72.06,64.39,79.02,0.77,0.17,11.00,73.79,65.70,82.13,0.82,0.17,11.00,75.24,67.15,82.13,0.95,0.16,11.00,78.47,72.86,85.71,0.98,0.16,11.00,79.90,74.29,84.76,0.93,0.15,12.00,78.20,74.53,84.91,0.97,0.17,12.00,78.67,74.06,86.79,1.05,0.17,12.00,81.04,74.53,89.15,1.06,0.17,12.00,81.25,75.12,89.47,1.00,0.17,12.00,80.29,73.21,87.08
PORTUGAL,PRT,1.29,0.27,6.00,89.71,76.10,97.07,1.15,0.27,6.00,85.78,74.15,95.12,0.96,0.23,6.00,81.37,69.27,90.24,1.27,0.23,6.00,86.76,77.07,95.12,1.23,0.20,6.00,86.76,76.10,92.68,1.20,0.21,6.00,84.80,76.59,92.68,1.26,0.19,6.00,87.25,77.07,93.66,1.06,0.21,7.00,81.37,72.20,91.22,1.08,0.22,7.00,83.01,72.95,91.30,1.10,0.23,7.00,82.04,73.43,91.79,0.98,0.22,7.00,79.43,70.95,88.10,0.73,0.24,7.00,74.64,61.43,81.90,0.63,0.23,7.00,73.46,57.55,80.19,0.82,0.22,8.00,75.83,66.98,85.85,0.80,0.22,8.00,75.83,65.09,85.85,0.77,0.23,8.00,75.00,65.55,84.21,0.94,0.22,8.00,79.33,71.29,88.52
PUERTO RICO,PRI,1.24,0.48,1.00,88.24,65.37,99.51,1.26,0.49,1.00,89.71,66.83,99.51,1.23,0.45,1.00,88.73,67.32,99.02,1.17,0.38,1.00,84.31,67.80,98.05,1.14,0.29,1.00,83.82,70.73,94.63,0.83,0.33,1.00,75.98,64.39,88.29,1.10,0.25,1.00,81.86,70.24,92.20,1.09,0.32,1.00,83.33,67.32,94.15,0.98,0.33,2.00,79.61,65.22,92.75,1.00,0.35,2.00,80.10,63.77,93.72,0.85,0.31,3.00,75.60,61.90,88.57,0.82,0.34,3.00,76.08,58.57,89.52,0.84,0.34,3.00,76.30,58.49,90.57,0.93,0.33,3.00,77.73,64.15,91.04,0.85,0.32,3.00,77.25,61.79,89.62,0.87,0.34,3.00,77.88,63.16,89.95,0.98,0.32,3.00,79.81,66.99,91.87
QATAR,QAT,-0.07,0.34,3.00,49.51,25.37,66.34,-0.05,0.33,4.00,51.96,24.88,67.32,-0.08,0.31,4.00,50.98,27.32,65.37,0.26,0.25,5.00,60.78,48.29,69.76,0.16,0.22,4.00,56.86,47.32,66.34,0.15,0.23,4.00,59.31,46.34,67.32,0.26,0.20,5.00,60.29,52.68,66.83,0.34,0.21,6.00,60.78,54.63,71.22,0.43,0.21,6.00,65.05,56.04,73.91,0.66,0.22,6.00,71.84,60.87,80.19,0.69,0.19,8.00,73.21,62.86,80.48,0.61,0.20,8.00,71.29,58.57,78.57,0.49,0.20,7.00,69.19,55.66,75.94,0.81,0.21,8.00,75.36,66.98,84.43,0.75,0.21,8.00,74.41,63.68,82.08,0.57,0.22,8.00,70.67,58.85,79.43,0.69,0.21,8.00,73.08,64.59,80.38
RêUNION,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.16,0.33,1.00,82.84,70.24,95.61,1.10,0.25,1.00,81.86,70.24,92.20,1.09,0.32,1.00,83.33,67.32,94.15,1.11,0.37,1.00,83.98,66.67,96.62,1.13,0.39,1.00,83.98,64.25,97.58,1.13,0.44,1.00,83.73,64.76,99.52,1.12,0.48,1.00,82.30,60.48,100.00,1.11,0.49,1.00,82.46,60.38,99.53,1.08,0.52,1.00,81.52,57.55,99.06,1.08,0.51,1.00,81.52,58.49,99.06,1.19,0.53,1.00,86.54,64.11,99.52,1.25,0.47,1.00,86.06,67.94,99.04
ROMANIA,ROM,0.07,0.31,5.00,55.39,33.17,68.78,0.23,0.27,6.00,57.35,40.98,73.17,-0.12,0.22,8.00,47.55,30.73,60.98,0.02,0.20,9.00,54.90,40.98,63.41,-0.07,0.17,10.00,51.47,41.95,58.05,0.17,0.17,11.00,60.78,50.24,65.37,0.21,0.16,11.00,58.82,53.17,64.88,0.46,0.17,12.00,64.71,57.56,72.20,0.51,0.17,12.00,66.99,57.97,73.91,0.58,0.17,11.00,67.96,60.87,76.33,0.60,0.16,11.00,70.81,61.90,75.71,0.64,0.16,11.00,73.68,62.38,78.57,0.66,0.15,12.00,74.41,64.62,77.83,0.55,0.17,12.00,69.19,58.96,75.47,0.61,0.17,12.00,70.14,62.26,77.36,0.60,0.17,12.00,72.12,63.16,78.47,0.59,0.17,12.00,72.12,64.11,77.03
RUSSIAN FEDERATION,RUS,-0.28,0.27,7.00,39.22,23.90,56.59,-0.44,0.23,8.00,30.39,20.49,51.22,-0.56,0.20,9.00,27.94,17.56,40.00,-0.26,0.19,10.00,43.14,30.73,56.59,-0.18,0.17,10.00,48.04,38.05,56.10,-0.11,0.17,10.00,50.00,39.51,60.98,-0.17,0.16,10.00,49.51,37.07,56.10,-0.41,0.17,11.00,39.22,24.39,50.73,-0.29,0.17,11.00,42.23,29.47,53.62,-0.39,0.17,11.00,38.83,27.54,52.17,-0.35,0.16,11.00,39.23,28.57,51.43,-0.37,0.16,11.00,40.19,27.62,49.52,-0.36,0.15,12.00,38.86,29.72,50.00,-0.35,0.17,12.00,40.28,29.25,50.94,-0.36,0.17,12.00,38.39,30.19,49.06,-0.40,0.17,12.00,36.54,27.75,49.76,-0.52,0.17,12.00,32.21,23.44,45.93
RWANDA,RWA,-1.47,0.42,2.00,7.35,0.98,22.93,-1.12,0.30,4.00,13.73,6.83,24.88,-1.05,0.28,4.00,13.73,6.83,27.32,-0.75,0.25,5.00,22.06,12.68,40.98,-0.74,0.21,5.00,21.57,15.12,40.00,-0.66,0.20,6.00,26.47,15.61,43.41,-0.93,0.19,6.00,19.12,11.22,26.34,-0.66,0.19,7.00,25.49,17.07,42.93,-0.64,0.19,7.00,26.70,17.39,41.55,-0.50,0.18,7.00,33.98,21.26,47.34,-0.31,0.18,7.00,42.11,30.00,52.86,-0.18,0.17,8.00,46.41,35.71,54.29,-0.13,0.17,8.00,48.34,36.79,55.66,-0.08,0.18,9.00,49.76,38.68,57.55,0.02,0.18,9.00,53.55,44.81,61.32,0.24,0.19,9.00,61.54,51.67,70.33,0.25,0.18,9.00,60.58,52.15,70.81
SAMOA,WSM,-0.01,0.42,2.00,51.47,23.90,73.17,-0.24,0.36,3.00,39.22,20.49,62.93,0.02,0.32,4.00,54.90,30.24,68.78,-0.01,0.32,3.00,52.94,32.68,67.32,0.03,0.25,3.00,54.41,40.00,65.37,-0.05,0.27,3.00,52.94,33.17,64.88,-0.04,0.23,3.00,53.92,39.02,62.44,-0.06,0.27,3.00,52.94,33.17,63.90,-0.08,0.28,3.00,51.94,30.92,62.80,-0.30,0.24,4.00,45.15,27.05,55.07,-0.26,0.22,5.00,45.45,29.05,54.76,-0.27,0.22,5.00,42.11,27.62,54.29,-0.33,0.21,5.00,41.23,27.36,52.83,-0.35,0.23,5.00,39.81,25.47,53.77,-0.26,0.24,5.00,45.02,27.83,56.13,-0.20,0.28,4.00,47.12,28.71,61.72,-0.10,0.26,4.00,50.00,32.06,64.59
SAN MARINO,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
S«O TOMê AND PRINCIPE,STP,-0.68,0.48,1.00,25.00,7.80,56.59,-1.16,0.33,3.00,13.24,6.34,24.88,-0.80,0.30,3.00,19.61,10.73,36.59,-0.52,0.30,3.00,33.82,17.56,52.68,-0.64,0.25,3.00,26.47,16.59,47.32,-0.84,0.23,4.00,19.12,10.73,36.10,-0.87,0.21,4.00,20.10,11.71,31.71,-0.66,0.22,5.00,25.98,16.10,44.88,-0.76,0.22,5.00,22.33,14.01,38.65,-0.71,0.20,6.00,24.76,16.43,39.61,-0.76,0.21,5.00,24.40,12.86,37.62,-0.86,0.20,6.00,21.53,9.52,33.81,-0.74,0.20,6.00,24.64,14.62,36.79,-0.79,0.21,6.00,24.17,11.79,36.32,-0.80,0.20,6.00,23.70,12.74,35.38,-0.80,0.21,6.00,24.04,10.53,33.49,-0.77,0.20,6.00,25.48,12.44,36.36
SAUDI ARABIA,SAU,-0.15,0.32,4.00,47.06,24.88,63.90,-0.20,0.33,4.00,42.16,21.95,62.93,-0.07,0.31,4.00,51.47,27.80,65.37,-0.06,0.22,6.00,50.98,38.05,61.95,0.08,0.20,5.00,55.88,46.34,65.37,0.04,0.21,5.00,55.88,43.90,64.88,0.11,0.19,5.00,56.37,48.29,62.93,-0.06,0.21,6.00,52.45,40.00,59.02,0.04,0.21,7.00,53.88,42.03,63.29,0.15,0.21,7.00,55.34,47.34,65.70,0.18,0.20,7.00,56.94,47.62,66.19,0.18,0.21,7.00,55.98,47.14,69.52,0.03,0.21,6.00,53.55,42.45,62.26,0.11,0.23,7.00,55.45,43.87,67.92,0.09,0.22,7.00,55.92,44.81,66.51,-0.01,0.23,7.00,53.85,38.28,65.55,0.03,0.22,7.00,54.81,42.11,66.03
SENEGAL,SEN,-0.21,0.32,4.00,43.14,23.90,62.44,-0.19,0.27,6.00,43.63,24.88,57.56,-0.13,0.24,6.00,46.08,29.27,61.46,-0.19,0.21,7.00,45.59,32.68,57.07,-0.23,0.18,8.00,47.06,31.22,55.61,-0.26,0.18,8.00,45.10,29.76,55.61,-0.26,0.17,8.00,46.08,31.22,54.15,-0.32,0.18,9.00,44.12,27.80,54.63,-0.34,0.17,10.00,40.29,27.05,52.17,-0.30,0.17,10.00,44.66,30.92,53.62,-0.29,0.16,10.00,43.54,33.33,52.86,-0.27,0.16,10.00,42.58,33.81,53.33,-0.21,0.16,11.00,45.02,35.38,54.25,-0.08,0.17,11.00,50.24,39.62,57.55,-0.05,0.17,11.00,52.61,41.51,58.02,-0.21,0.17,11.00,46.15,33.01,54.55,-0.18,0.17,11.00,48.56,36.36,55.50
SERBIA,SRB,-0.74,0.33,4.00,23.53,10.73,43.41,-0.85,0.36,3.00,19.12,7.32,38.05,-0.89,0.34,4.00,17.65,8.29,36.10,-0.65,0.21,8.00,25.98,18.54,41.95,-0.60,0.18,8.00,27.94,18.54,43.90,-0.44,0.18,8.00,37.25,22.44,49.27,-0.55,0.17,8.00,29.90,21.46,45.85,-0.45,0.19,8.00,35.78,22.93,50.73,-0.34,0.19,8.00,40.78,26.57,52.66,-0.29,0.18,9.00,45.63,30.43,54.11,-0.12,0.17,10.00,49.76,38.10,56.67,-0.02,0.17,10.00,52.63,41.90,57.62,0.03,0.16,10.00,53.08,43.40,59.43,-0.07,0.17,11.00,51.18,39.62,57.55,-0.06,0.17,11.00,51.66,39.15,58.02,0.14,0.18,11.00,56.25,48.80,66.99,0.14,0.17,11.00,56.73,49.76,66.51
SEYCHELLES,SYC,0.28,0.48,1.00,62.25,28.78,83.90,-0.57,0.33,3.00,26.96,14.15,52.20,-0.91,0.30,3.00,16.18,8.78,33.66,-0.75,0.30,3.00,21.57,11.22,43.41,-0.28,0.25,3.00,44.61,24.39,56.59,-0.93,0.21,5.00,17.65,9.27,28.78,-0.35,0.20,5.00,43.63,24.88,54.15,-0.71,0.22,5.00,24.02,15.61,41.95,-0.89,0.22,5.00,19.42,9.66,30.92,-0.71,0.21,5.00,25.24,16.43,40.58,-0.62,0.20,6.00,28.23,17.62,43.33,-0.54,0.20,6.00,33.49,21.43,44.76,-0.42,0.20,6.00,36.02,24.06,50.94,-0.29,0.21,7.00,42.18,28.77,53.77,-0.29,0.20,7.00,43.60,30.66,53.77,-0.34,0.20,7.00,40.87,28.71,53.59,-0.09,0.20,7.00,50.48,38.28,60.29
